5842
39236
92792
83482
31147
106381
60907
55587
67488
76681
100299
86883
96211
125297
117480
124869
162729
174076
152010
162348
197232
181348
216590
216901
152705
203480
151328
197446
171279
180438
183029
189536
196025
202480
211264
216488
223595
233187
236652
257755
254372
231010
223897
238695
182655
267410
195139
196488
265221
210664
286785
322645
350357
232082
293493
243267
302466
249506
317020
262439
309148
292291
314612
333465
282989
348397
295006
358646
302913
363531
312147
384175
313766
386094
541588
457669
379269
393539
358361
457165
354790
427076
388419
399351
424555
424038
441490
508217
426323
567814
666973
692934
705679
899892
1838972
931448
592387
666948
719357
446960
480958
452793
462181
463315
466137
473870
495015
453149
579138
503823
510056
487554
596220
568859
474065
801383
678079
877678
621989
551816
487631
506482
510638
512632
580586
541931
521927
526064
608276
709672
626579
621378
586766
866187
662945
606803
857967
657989
726407
626174
720001
664630
830714
625854
605396
671117
673931
718655
960124
909542
784641
857634
856143
873060
697808
900437
1049164
776978
745618
786395
865262
887958
845707
771440
741149
731407
753219
770334
800109
844350
810002
805927
811552
888970
834609
849721
847965
893985
849394
847682
850275
854915
868731
1125564
884449
1014169
987076
905718
892315
1079632
945461
909576
882898
847919
860340
1026796
1188576
1035627
975673
955278
